x,y,file,label,class
-11.73943648,7.288576812,,Nv,1
-6.135675009,-1.756005893,,Nv,1
-10.51532778,-5.515166158,,Nv,1
-11.58255867,-6.582635585,,Nv,1
5.95902446,7.389366166,,Nv,1
-0.088800737,-0.129371221,,Nv,1
-10.8775274,2.116107778,,Nv,1
-8.94064051,-3.174575083,,Nv,1
2.219337686,2.131109675,,Nv,1
22.45009529,2.60207364,,Nv,1
7.487753923,10.84568622,,Nv,1
20.71934712,1.696147999,,Nv,1
3.618101857,0.32236269,,Nv,1
-15.4814294,13.18789856,,Nv,1
-11.83048311,-5.792241909,,Nv,1
-12.99143079,-4.959188365,,Nv,1
5.465057715,8.929237924,,Nv,1
3.330145285,1.849223862,,Nv,1
-10.31776369,2.904870845,,Nv,1
13.78079148,0.221539373,,Nv,1
0.168410237,0.949284082,,Nv,1
-10.49976366,-2.77960044,,Nv,1
-7.541875018,-0.376883553,,Nv,1
5.533973819,6.344659255,,Nv,1
-3.439921499,-14.50162444,,Nv,1
-2.187863739,-10.42565183,,Nv,1
-11.21655649,8.028041211,,Nv,1
-0.013216259,0.283285243,,Nv,1
-10.08223746,-5.279901467,,Nv,1
-8.969894623,-0.184324198,,Nv,1
-9.86879067,-1.149796765,,Nv,1
-7.381003185,-0.214601503,,Nv,1
-8.575930143,1.717684311,,Nv,1
-8.114994138,5.766156914,,Nv,1
-12.09092294,5.439837422,,Nv,1
5.63345711,8.276569537,,Nv,1
1.007026787,2.261942775,,Nv,1
-8.162823166,-1.322033144,,Nv,1
-2.253792839,-8.217887659,,Nv,1
-12.62580559,-0.734269768,,Nv,1
-9.904869272,-4.449177122,,Nv,1
3.435372946,6.272326456,,Nv,1
9.278742753,0.428887551,,Nv,1
-10.94521979,3.687950767,,Nv,1
-8.121227103,-0.466293252,,Nv,1
-14.23866432,-0.963495854,,Nv,1
-7.803462505,-2.775572986,,Nv,1
-12.27296084,-6.646604617,,Nv,1
-9.300974769,9.995902564,,Nv,1
-10.2916648,0.061226069,,Nv,1
-10.30870654,-5.684482061,,Nv,1
-10.66313768,-6.535924127,,Nv,1
-10.73181242,-4.770025089,,Nv,1
-10.55112438,-5.114691081,,Nv,1
18.54753724,-1.898088466,,Nv,1
18.01758865,1.726992381,,Nv,1
4.01356109,8.356909539,,Nv,1
-11.60439268,-1.698111007,,Nv,1
8.016615877,11.0455826,,Nv,1
-10.56602598,-6.065638291,,Nv,1
-10.65272619,-5.887396482,,Nv,1
-10.40869873,4.977311008,,Nv,1
-13.86903799,1.429400223,,Nv,1
-7.962001207,11.08061565,,Nv,1
3.979738929,7.666929131,,Nv,1
-13.66366638,8.278051019,,Nv,1
-3.107184572,3.720367011,,Nv,1
-12.97215859,-0.846607047,,Nv,1
-2.12797809,-7.726339567,,Nv,1
-5.941430216,5.830272634,,Nv,1
3.899102404,-0.578299557,,Nv,1
-9.967578095,3.081985821,,Nv,1
5.602693852,9.739214606,,Nv,1
-13.96478651,10.29501958,,Nv,1
-5.279247612,9.739015719,,Nv,1
-14.04152088,1.519084575,,Nv,1
-1.444900389,-3.878930779,,Nv,1
1.859774239,-4.657021527,,Nv,1
15.9513151,3.323214668,,Nv,1
-10.21377053,12.08975789,,Nv,1
13.48437295,3.35929699,,Nv,1
-12.18246031,-4.249564996,,Nv,1
17.81488959,5.528510859,,Nv,1
4.847642194,-16.17434397,,Nv,1
4.323684863,1.201347223,,Nv,1
-1.264814588,-4.271231477,,Nv,1
3.409750296,2.893429721,,Nv,1
-2.707972642,-3.686068419,,Nv,1
10.69780054,-12.64554537,,Nv,1
3.331259464,2.539357902,,Nv,1
3.428651089,-1.167930245,,Nv,1
4.795467638,2.966519273,,Nv,1
5.826328849,-4.343558144,,Nv,1
2.541378477,1.889206814,,Nv,1
-11.16608937,-5.195469327,,Nv,1
8.921770509,-5.186602107,,Nv,1
2.899661409,2.032328771,,Nv,1
6.218915642,-2.868280079,,Nv,1
3.474952458,2.382430504,,Nv,1
-7.941861751,-6.1976909,,Nv,1
-11.18218805,-4.608819859,,Nv,1
3.655305919,1.337829634,,Nv,1
-10.9220494,-2.133389137,,Nv,1
4.347273133,2.990780652,,Nv,1
4.835685866,1.304546633,,Nv,1
-1.892248966,-3.443768966,,Sp,0
3.758283664,7.906937796,,Sp,0
16.49712948,2.561154751,,Sp,0
11.89598832,0.451487337,,Sp,0
-2.355751856,-12.36502425,,Sp,0
-3.814105397,4.002531975,,Sp,0
21.54075307,2.097409559,,Sp,0
17.26134618,3.051705188,,Sp,0
7.683019656,3.82311921,,Sp,0
18.03778486,-0.045971871,,Sp,0
8.937584656,1.700135768,,Sp,0
23.40398568,4.477047084,,Sp,0
-0.412029201,-2.917562894,,Sp,0
24.28107868,3.822692799,,Sp,0
8.214365124,3.657296931,,Sp,0
21.7104539,3.360755581,,Sp,0
3.254700768,-7.67462489,,Sp,0
14.32500856,2.300420439,,Sp,0
4.793443545,7.770660801,,Sp,0
3.405744166,10.21898703,,Sp,0
14.38305117,0.265746739,,Sp,0
-0.199589946,-6.254657483,,Sp,0
14.63236921,-0.393716033,,Sp,0
-7.513507324,2.394673485,,Sp,0
16.48878704,4.676587893,,Sp,0
-0.926505713,-4.560703581,,Sp,0
-3.944434128,-9.861506814,,Sp,0
14.45249924,0.788474312,,Sp,0
-0.66274312,-5.823013974,,Sp,0
-6.849477037,2.411020733,,Sp,0
17.89082386,4.222683734,,Sp,0
1.15402131,-11.53742043,,Sp,0
9.630956067,-1.29950087,,Sp,0
18.48870412,-1.244849947,,Sp,0
-0.899080819,-3.412506545,,Sp,0
-4.941541078,-2.271928442,,Sp,0
-4.044250827,-6.616362338,,Sp,0
-2.094786897,-3.075993439,,Sp,0
-1.168313349,-3.29623412,,Sp,0
-0.815365759,-1.916306836,,Sp,0
-1.523104948,-7.452613359,,Sp,0
16.86755378,-0.749119796,,Sp,0
-0.965880366,-11.61398644,,Sp,0
4.505522259,6.685970909,,Sp,0
3.888543963,8.025320069,,Sp,0
6.674313626,-9.783172488,,Sp,0
-2.755913277,-7.752099316,,Sp,0
-1.402375488,-1.687847027,,Sp,0
24.2055224,3.020309854,,Sp,0
1.708109818,-3.64875036,,Sp,0
22.52242865,2.462452911,,Sp,0
-1.297264808,-2.271880413,,Sp,0
1.213846345,-7.337966841,,Sp,0
2.560241913,-7.156533235,,Sp,0
8.038653932,11.36521499,,Sp,0
5.389312777,9.37552779,,Sp,0
6.571199292,9.469441449,,Sp,0
14.32641527,-0.208116202,,Sp,0
-2.351604947,-5.43369468,,Sp,0
-0.933503252,-11.0266179,,Sp,0
-3.496612443,-12.17763675,,Sp,0
-5.562262482,-12.46944629,,Sp,0
-3.971046264,7.790004684,,Sp,0
22.17496775,6.350923543,,Sp,0
5.508931981,-4.403075426,,Sp,0
5.379895325,-4.325432267,,Sp,0
6.843077451,5.49429803,,Sp,0
10.0777687,-0.844670052,,Sp,0
7.62485512,-1.505075639,,Sp,0
4.359351495,-6.487575167,,Sp,0
16.69233791,1.012431354,,Sp,0
10.3951118,-1.135747736,,Sp,0
3.450580051,-5.169772799,,Sp,0
6.122501009,7.162410264,,Sp,0
7.504229487,-3.245706945,,Sp,0
6.590445934,-2.612370148,,Sp,0
5.851186465,-2.690134066,,Sp,0
19.65050522,1.261310604,,Sp,0
7.582827461,-4.071156844,,Sp,0
7.033522129,-0.99802277,,Sp,0
17.08565753,0.412314971,,Sp,0
8.177223176,3.248705979,,Sp,0
6.325757627,7.264151272,,Sp,0
24.11918728,3.547826616,,Sp,0
7.451066658,-1.53273487,,Sp,0
2.845860121,-3.386637173,,Sp,0
16.37869235,-1.373760699,,Sp,0
2.407075195,-6.076623626,,Sp,0
9.851599697,-2.413160377,,Sp,0
7.615131661,-9.7381608,,Sp,0
-3.495707994,-11.07495819,,Sp,0
-0.185628125,-5.77624375,,Sp,0
-3.189986413,-4.680877564,,Sp,0
1.660645954,-7.128952029,,Sp,0
4.414706287,-4.748232597,,Sp,0
8.725648856,-0.437586432,,Sp,0
5.885442534,-1.022990517,,Sp,0
0.686971448,-2.617449773,,Sp,0
6.154631556,-8.188992414,,Sp,0
2.209124585,-4.968391573,,Sp,0
1.542014216,-5.811240976,,Sp,0
14.58972803,-0.966434745,,Sp,0
1.184768297,-8.424038867,,Sp,0
1.029472277,-9.916155471,,Sp,0
1.580544657,-6.894362913,,Sp,0
-2.07974888,-11.27495535,,Sp,0
0.520789884,-7.56921466,,Sp,0
16.16259208,0.348885997,,Sp,0
17.94687098,1.16178444,,Sp,0
-2.203872728,-7.238566766,,Sp,0
18.07396732,1.004608113,,Sp,0
14.90128796,2.689418991,,Sp,0
16.72695612,3.188059783,,Sp,0
23.81691218,2.804304525,,Sp,0
-2.610000035,3.673069561,,Sp,0
-1.438787892,-2.795045789,,Sp,0
14.46023302,0.507826727,,Sp,0
4.864003849,7.732643488,,Sp,0
-4.505069463,-1.999343385,,Sp,0
24.61777431,3.207965624,,Sp,0
6.188679418,6.988133024,,Sp,0
-5.351316165,2.390935538,,Sp,0
15.1930114,0.400747579,,Sp,0
-1.503154603,-2.381845252,,Sp,0
-4.894234063,2.952516933,,Sp,0
8.44854305,-2.547158628,,Sp,0
-4.072081934,3.376612904,,Sp,0
-5.241857265,3.069242218,,Sp,0
13.78538045,3.041053162,,Sp,0
7.260461878,11.25095976,,Sp,0
14.74116082,5.013482968,,Sp,0
-7.116555455,8.150170033,,Sp,0
19.33523784,9.32702857,,Sp,0
-9.991529026,-1.296644806,,Sp,0
13.8468848,3.38832643,,Sp,0
-9.125284059,9.86534562,,Sp,0
-9.257054323,9.896858907,,Sp,0
-1.172113177,7.306965368,,Sp,0
-2.305694502,4.747348732,,Sp,0
18.53083637,2.299290035,,Sp,0
22.72461675,3.271027432,,Sp,0
-7.479512549,1.751940411,,Sp,0
14.36688906,1.52802693,,Sp,0
14.24231864,4.284350478,,Sp,0
-3.998390787,3.627606273,,Sp,0
19.08236551,-2.318349631,,Sp,0
21.68212473,3.739880678,,Sp,0
23.67947024,3.7373799,,Sp,0
-9.500861526,-1.551793473,,Sp,0
19.63636637,4.038613609,,Sp,0
-8.312881029,3.029908597,,Sp,0
4.813329755,-5.951384886,,Sp,0
3.910116299,-5.598053504,,Sp,0
8.422112538,-8.673025861,,Sp,0
5.497084348,-0.659371055,,Sp,0
9.255364462,-0.605481624,,Sp,0
8.640319455,-4.287654514,,Sp,0
5.957251618,-6.217544,,Sp,0
7.555079789,-4.604183514,,Sp,0
5.911850969,-5.963159739,,Sp,0
3.664825107,-8.582892039,,Sp,0
18.52963781,1.229209245,,Sp,0
7.449922361,0.401123331,,Sp,0
6.687706276,-7.121162877,,Sp,0
8.414398644,-6.23070929,,Sp,0
17.8565787,-0.26188678,,Sp,0
24.80198428,3.267753782,,Sp,0
4.269011671,-5.487315862,,Sp,0
11.58367008,-1.137823525,,Sp,0
7.994660939,-0.279957587,,Sp,0
3.231532152,-8.410037368,,Sp,0
11.10206284,-3.227285414,,Sp,0
3.352399063,-11.77657556,,Sp,0
6.642007134,-7.299930094,,Sp,0
6.815748702,6.423578566,,Sp,0
24.85796639,3.172311103,,Sp,0
7.318990548,-7.286933932,,Sp,0
18.06714644,0.617800949,,Sp,0
5.521678498,-5.365219727,,Sp,0
11.54656865,-0.885364329,,Sp,0
5.821471055,-3.735819119,,Sp,0
8.409648549,-7.37042865,,Sp,0
6.372866173,-7.438073682,,Sp,0
22.74692286,5.094770128,,Sp,0
7.814312766,-5.783846537,,Sp,0
6.127040898,-3.524866659,,Sp,0
16.60592957,-0.003249031,,Sp,0
12.92723322,0.688618314,,Sp,0
13.16070405,-2.99401755,,Sp,0
5.70502414,-3.580668945,,Sp,0
10.5495291,-0.634087234,,Sp,0
13.23752909,-2.183661447,,Sp,0
11.41904831,-2.956153155,,Sp,0
2.240847134,-4.864598561,,Sp,0
2.042761517,-5.12549034,,Sp,0
17.37411657,-0.61236478,,Sp,0
17.89357964,0.81961442,,Sp,0
14.81359356,-1.195769223,,Sp,0
7.312570959,-9.25420182,,Sp,0
8.750605094,-3.999120253,,Sp,0
1.666766917,-7.261594939,,Sp,0
22.72444302,3.166616139,,Sp,0
7.966144563,11.48534429,,Sp,0
16.09740416,-0.206518529,,Sp,0
10.22589842,-3.203968968,,Sp,0
2.477003972,-9.18718805,,Sp,0
1.742051936,-3.360737718,,Sp,0
6.868361541,9.655854257,,Sp,0
2.275033167,-9.065722174,,Sp,0
6.235772842,6.673110932,,Sp,0
6.288185209,7.648280691,,Sp,0
2.286932788,-8.080929702,,Sp,0
9.384067975,-3.605872497,,Sp,0
3.565363719,-4.510613881,,Sp,0
11.21796016,3.779785501,,Sp,0
16.95535676,0.796443869,,Sp,0
0.874963582,-6.373956706,,Sp,0
2.088097776,-9.728363683,,Sp,0
1.647967823,-5.96846596,,Sp,0
5.487226952,-8.119222064,,Sp,0
2.043416356,-11.52951215,,Sp,0
3.432874341,-4.729767242,,Sp,0
5.414687789,-6.732352641,,Sp,0
-0.629320115,-7.327423958,,Sp,0
2.571735882,-7.026849089,,Sp,0
9.539042103,-8.605487563,,Sp,0
4.446498244,-8.533993295,,Sp,0
6.214494447,9.491475514,,Sp,0
19.38106573,3.090063353,,Sp,0
3.408467613,-10.87780427,,Sp,0
2.276524077,-10.24046954,,Sp,0
9.577731143,-6.287888238,,Sp,0
7.136830249,10.45936135,,Sp,0
2.407606125,-9.821585189,,Sp,0
8.187553165,-5.106606587,,Sp,0
-0.86879255,-6.517832881,,Sp,0
0.676140287,-14.38995165,,Sp,0
21.57998313,3.130547161,,Sp,0
8.63042294,-3.474106207,,Sp,0
22.95951557,4.374159061,,Sp,0
12.06472912,4.90139039,,Sp,0
-5.221569541,2.717095999,,Sp,0
4.113460541,8.183027194,,Sp,0
4.770708165,-3.095501818,,Sp,0
2.324100496,9.538185806,,Sp,0
-8.208184159,10.79139743,,Sp,0
-8.688666108,4.670196315,,Sp,0
14.14639214,0.659159333,,Sp,0
6.488443705,10.6596569,,Sp,0
-3.649322034,5.216300894,,Sp,0
-3.84499895,4.395084058,,Sp,0
-5.001049006,2.679378674,,Sp,0
-3.036339962,5.312805244,,Sp,0
15.80581343,2.546150242,,Sp,0
3.521626697,-2.797312102,,Sp,0
2.887983241,7.876720542,,Sp,0
0.648730828,-4.172106392,,Sp,0
4.048693888,-3.125045956,,Sp,0
